datetime,open,high,low,close,volume,symbol
2024-11-22 00:00:00+00:00,145.92999267578125,147.16000366210938,141.10000610351562,141.9093017578125,236406200,NVDA
2024-11-25 00:00:00+00:00,141.99000549316406,142.0500030517578,135.82000732421875,135.9810028076172,344941900,NVDA
2024-11-26 00:00:00+00:00,137.6999969482422,139.3000030517578,135.6699981689453,136.88075256347656,190287700,NVDA
2024-11-27 00:00:00+00:00,135.00999450683594,137.22000122070312,131.8000030517578,135.3011932373047,226370900,NVDA
2024-11-29 00:00:00+00:00,136.77999877929688,139.35000610351562,136.0500030517578,138.2103729248047,141863200,NVDA
2024-12-02 00:00:00+00:00,138.8300018310547,140.4499969482422,137.82000732421875,138.59027099609375,171682800,NVDA
2024-12-03 00:00:00+00:00,138.25999450683594,140.5399932861328,137.9499969482422,140.2198028564453,164414000,NVDA
2024-12-04 00:00:00+00:00,142.0,145.7899932861328,140.2899932861328,145.09840393066406,231224300,NVDA
2024-12-05 00:00:00+00:00,145.11000061035156,146.5399932861328,143.9499969482422,145.02841186523438,172621200,NVDA
2024-12-06 00:00:00+00:00,144.60000610351562,145.6999969482422,141.30999755859375,142.40899658203125,188505600,NVDA
2024-12-09 00:00:00+00:00,138.97000122070312,139.9499969482422,137.1300048828125,138.77975463867188,189308600,NVDA
2024-12-10 00:00:00+00:00,139.00999450683594,141.82000732421875,133.7899932861328,135.04058837890625,210020900,NVDA
2024-12-11 00:00:00+00:00,137.36000061035156,140.1699981689453,135.2100067138672,139.27964782714844,184905200,NVDA
2024-12-12 00:00:00+00:00,137.0800018310547,138.44000244140625,135.8000030517578,137.31007385253906,159211400,NVDA
2024-12-13 00:00:00+00:00,138.94000244140625,139.60000610351562,132.5399932861328,134.22076416015625,231514900,NVDA
2024-12-16 00:00:00+00:00,134.17999267578125,134.39999389648438,130.4199981689453,131.9712371826172,237951100,NVDA
2024-12-17 00:00:00+00:00,129.08999633789062,131.58999633789062,126.86000061035156,130.36160278320312,259410300,NVDA
2024-12-18 00:00:00+00:00,133.86000061035156,136.6999969482422,128.27999877929688,128.88192749023438,277444500,NVDA
2024-12-19 00:00:00+00:00,131.75999450683594,134.02999877929688,129.5500030517578,130.65151977539062,209719200,NVDA
2024-12-20 00:00:00+00:00,129.80999755859375,135.27999877929688,128.22000122070312,134.670654296875,306528600,NVDA
2024-12-23 00:00:00+00:00,136.27999877929688,139.7899932861328,135.1199951171875,139.6395721435547,176053500,NVDA
2024-12-24 00:00:00+00:00,140.0,141.89999389648438,138.64999389648438,140.18946838378906,105157000,NVDA
2024-12-26 00:00:00+00:00,139.6999969482422,140.85000610351562,137.72999572753906,139.89952087402344,116205600,NVDA
2024-12-27 00:00:00+00:00,138.5500030517578,139.02000427246094,134.7100067138672,136.98016357421875,170582600,NVDA
2024-12-30 00:00:00+00:00,134.8300018310547,140.27000427246094,134.02000427246094,137.46005249023438,167734700,NVDA
2024-12-31 00:00:00+00:00,138.02999877929688,138.07000732421875,133.8300018310547,134.26075744628906,155659200,NVDA
2025-01-02 00:00:00+00:00,136.0,138.8800048828125,134.6300048828125,138.27987670898438,198247200,NVDA
2025-01-03 00:00:00+00:00,140.00999450683594,144.89999389648438,139.72999572753906,144.43853759765625,229322500,NVDA
2025-01-06 00:00:00+00:00,148.58999633789062,152.16000366210938,147.82000732421875,149.39744567871094,265377400,NVDA
2025-01-07 00:00:00+00:00,153.02999877929688,153.1300048828125,140.00999450683594,140.10946655273438,351782200,NVDA
2025-01-08 00:00:00+00:00,142.5800018310547,143.9499969482422,137.55999755859375,140.07948303222656,227349900,NVDA
2025-01-10 00:00:00+00:00,137.4499969482422,139.9199981689453,134.22000122070312,135.8804168701172,207602500,NVDA
2025-01-13 00:00:00+00:00,129.99000549316406,133.49000549316406,129.50999450683594,133.20098876953125,204808900,NVDA
2025-01-14 00:00:00+00:00,136.0500030517578,136.3800048828125,130.0500030517578,131.73129272460938,195590500,NVDA
2025-01-15 00:00:00+00:00,133.64999389648438,136.4499969482422,131.2899932861328,136.21034240722656,185217300,NVDA
2025-01-16 00:00:00+00:00,138.63999938964844,138.75,133.49000549316406,133.54090881347656,209235600,NVDA
2025-01-17 00:00:00+00:00,136.69000244140625,138.5,135.4600067138672,137.6800079345703,201188800,NVDA
2025-01-21 00:00:00+00:00,139.16000366210938,141.8300018310547,137.08999633789062,140.79933166503906,197749000,NVDA
2025-01-22 00:00:00+00:00,144.66000366210938,147.7899932861328,143.6699981689453,147.03799438476562,237651400,NVDA
2025-01-23 00:00:00+00:00,145.0500030517578,147.22999572753906,143.72000122070312,147.1879425048828,155915500,NVDA
2025-01-24 00:00:00+00:00,148.3699951171875,148.97000122070312,141.8800048828125,142.58892822265625,234657600,NVDA
