datetime,open,high,low,close,volume,symbol
2024-11-22 00:00:00+00:00,167.16000366210938,168.26499938964844,165.7100067138672,165.84414672851562,24497000,GOOG
2024-11-25 00:00:00+00:00,167.99000549316406,170.4600067138672,167.39999389648438,168.69168090820312,21395700,GOOG
2024-11-26 00:00:00+00:00,169.49000549316406,171.4949951171875,169.42999267578125,169.87649536132812,14937500,GOOG
2024-11-27 00:00:00+00:00,170.67999267578125,171.13999938964844,169.6699981689453,170.0756378173828,12433400,GOOG
2024-11-29 00:00:00+00:00,170.05999755859375,170.8699951171875,168.75,169.74708557128906,9250700,GOOG
2024-12-02 00:00:00+00:00,170.32000732421875,173.60000610351562,170.27000427246094,172.22621154785156,16593400,GOOG
2024-12-03 00:00:00+00:00,173.1199951171875,174.32000732421875,172.50999450683594,172.26605224609375,15721500,GOOG
2024-12-04 00:00:00+00:00,172.77999877929688,176.42999267578125,172.75,175.32266235351562,18239800,GOOG
2024-12-05 00:00:00+00:00,177.32000732421875,177.7100067138672,174.00999450683594,173.5504150390625,16145500,GOOG
2024-12-06 00:00:00+00:00,173.8800048828125,176.83900451660156,173.5500030517578,175.72093200683594,13319500,GOOG
2024-12-09 00:00:00+00:00,175.71499633789062,178.0399932861328,175.39999389648438,176.5283203125,19887800,GOOG
2024-12-10 00:00:00+00:00,184.53500366210938,188.02999877929688,182.6699981689453,185.92787170410156,34317400,GOOG
2024-12-11 00:00:00+00:00,186.6999969482422,196.88999938964844,186.25999450683594,196.07501220703125,41664500,GOOG
2024-12-12 00:00:00+00:00,196.3000030517578,196.7050018310547,193.27999877929688,193.0049591064453,25197800,GOOG
2024-12-13 00:00:00+00:00,192.7100067138672,194.33999633789062,191.25999450683594,190.76220703125,18883200,GOOG
2024-12-16 00:00:00+00:00,194.36500549316406,200.63999938964844,194.11000061035156,197.5203399658203,32248600,GOOG
2024-12-17 00:00:00+00:00,198.52999877929688,202.8800048828125,196.69000244140625,196.4836883544922,24129500,GOOG
2024-12-18 00:00:00+00:00,196.8300018310547,198.69000244140625,189.27999877929688,189.5361785888672,27638400,GOOG
2024-12-19 00:00:00+00:00,193.27999877929688,194.60000610351562,189.52000427246094,189.08761596679688,26981200,GOOG
2024-12-20 00:00:00+00:00,187.00999450683594,194.13499450683594,186.3699951171875,192.33712768554688,45319700,GOOG
2024-12-23 00:00:00+00:00,194.02999877929688,196.49000549316406,191.6300048828125,195.3573455810547,15235900,GOOG
