datetime,open,high,low,close,volume,symbol
2020-11-24 00:00:00+00:00,113.91000366210938,115.8499984741211,112.58999633789062,112.11250305175781,113874200,AAPL
2020-11-25 00:00:00+00:00,115.55000305175781,116.75,115.16999816894531,112.94966125488281,76499200,AAPL
2020-11-27 00:00:00+00:00,116.56999969482422,117.48999786376953,116.22000122070312,113.49481201171875,46691300,AAPL
2020-11-30 00:00:00+00:00,116.97000122070312,120.97000122070312,116.80999755859375,115.88949584960938,169410200,AAPL
2020-12-01 00:00:00+00:00,121.01000213623047,123.47000122070312,120.01000213623047,119.46207427978516,127728200,AAPL
2020-12-02 00:00:00+00:00,122.0199966430664,123.37000274658203,120.88999938964844,119.81250762939453,89004200,AAPL
2020-12-03 00:00:00+00:00,123.5199966430664,123.77999877929688,122.20999908447266,119.6762466430664,78967600,AAPL
2020-12-04 00:00:00+00:00,122.5999984741211,122.86000061035156,121.5199966430664,119.0045394897461,78260400,AAPL
2020-12-07 00:00:00+00:00,122.30999755859375,124.56999969482422,122.25,120.46472930908203,86712000,AAPL
2020-12-08 00:00:00+00:00,124.37000274658203,124.9800033569336,123.08999633789062,121.07798767089844,82225500,AAPL
2020-12-09 00:00:00+00:00,124.52999877929688,125.94999694824219,121.0,118.54702758789062,115089200,AAPL
2020-12-10 00:00:00+00:00,120.5,123.87000274658203,120.1500015258789,119.96825408935547,81312200,AAPL
2020-12-11 00:00:00+00:00,122.43000030517578,122.76000213623047,120.55000305175781,119.1603012084961,86939800,AAPL
2020-12-14 00:00:00+00:00,122.5999984741211,123.3499984741211,121.54000091552734,118.54702758789062,79184500,AAPL
2020-12-15 00:00:00+00:00,124.33999633789062,127.9000015258789,124.12999725341797,124.48507690429688,157243700,AAPL
2020-12-16 00:00:00+00:00,127.41000366210938,128.3699951171875,126.55999755859375,124.41693878173828,98208600,AAPL
2020-12-17 00:00:00+00:00,128.89999389648438,129.5800018310547,128.0399932861328,125.2833023071289,94359800,AAPL
2020-12-18 00:00:00+00:00,128.9600067138672,129.10000610351562,126.12000274658203,123.2974624633789,192541500,AAPL
2020-12-21 00:00:00+00:00,125.0199966430664,128.30999755859375,123.44999694824219,124.82579803466797,121251600,AAPL
